p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.448369858064509e-10,3.012310319087806,0.333,0.139,5.3011785175019094e-6,4,TRAPPC9
1.6670690425957166e-10,2.6096415028556947,0.556,0.424,6.101639402804583e-6,4,PPP3CA
2.0207332779936911e-10,1.5451922611583282,0.687,0.706,7.396085870784709e-6,4,PRRC2C
2.286029338369346e-10,2.508892108975024,0.465,0.28,8.367095981365643e-6,4,KAT6A
2.634154133449593e-10,2.195584589226285,0.535,0.382,9.641267543838856e-6,4,EIF2AK3
3.0597727710085814e-10,2.733139114782368,0.303,0.118,1.119907431916851e-5,4,VAV2
3.1229188736701355e-10,2.2615551201804838,0.606,0.53,1.1430195369520064e-5,4,RELB
3.3776624540902425e-10,2.4370805784377234,0.424,0.23,1.2362582348215697e-5,4,MRTFA
3.3791754199284685e-10,2.800525691852963,0.384,0.186,1.2368119954480188e-5,4,XIST
3.5498090122177743e-10,2.420121274955265,0.465,0.279,1.2992655965618275e-5,4,RAB1A
3.751569093215535e-10,1.798227427056407,0.667,0.669,1.373111803807818e-5,4,SMCHD1
4.1661034904776207e-10,1.483690620866451,0.697,0.686,1.5248355385497139e-5,4,SQSTM1
4.5717599461771937e-10,1.4555066031122779,0.687,0.715,1.6733098579003146e-5,4,BLK
4.729642807766889e-10,2.1304101198358816,0.545,0.398,1.731096564070759e-5,4,PAFAH1B1
5.475556261376716e-10,1.9928006799203404,0.657,0.643,2.0041083472264918e-5,4,RHOH
5.906306888807466e-10,2.8988977230816126,0.434,0.25,2.1617673843724207e-5,4,ZEB1
6.174423035907937e-10,2.2411691932932745,0.566,0.463,2.2599005753726642e-5,4,ZCCHC7
6.21674204484045e-10,2.4883483325360816,0.404,0.21,2.2753897558320528e-5,4,ADAM19
6.353146773723894e-10,2.804681353579756,0.465,0.286,2.3253152506506822e-5,4,MARCH3
6.799949353916296e-10,3.5946397275006854,0.313,0.131,2.4888494630269035e-5,4,AUTS2
7.035551980423866e-10,3.1380354215087065,0.253,0.087,2.5750823803549393e-5,4,SREBF1
7.338589420283696e-10,2.5816671407428027,0.444,0.263,2.6859971137180355e-5,4,RNF38
7.904575085208382e-10,2.199970685067762,0.495,0.321,2.8931535269371197e-5,4,WDFY4
7.964033819099342e-10,2.834435847242566,0.444,0.262,2.91491601812855e-5,4,IFNG-AS1
8.265229066412915e-10,2.0188102483445927,0.545,0.424,3.025156490597791e-5,4,USP34
8.778451951005371e-10,2.3649961078267494,0.475,0.301,3.213001198587476e-5,4,BTAF1
9.358216234991359e-10,2.34512570313453,0.505,0.346,3.425200724169187e-5,4,UTRN
1.0497719688076172e-9,2.6805542126148794,0.434,0.251,3.8422703830327596e-5,4,CCDC88C
1.2013646041227127e-9,2.434071902051281,0.475,0.303,4.397114587549541e-5,4,HERC1
1.40986333879464e-9,2.9132098406921205,0.404,0.219,5.1602408063222615e-5,4,FBXL17
1.4382485865368895e-9,2.6993679998028144,0.394,0.21,5.2641336515836694e-5,4,PRRC2B
1.4462965986896702e-9,3.211886352861118,0.323,0.142,5.293590180864062e-5,4,CMSS1
1.4979431194431651e-9,2.640598713358553,0.354,0.168,5.4826216114739284e-5,4,ZDHHC20
1.5940109060443492e-9,2.3985231053087324,0.495,0.345,5.8342393172129224e-5,4,FUBP1
1.7596535269394632e-9,2.565513812522611,0.404,0.22,6.44050787395113e-5,4,PRKCE
2.0316383377110836e-9,2.4182501578007836,0.364,0.18,7.435999479856337e-5,4,OPA1
2.11097175186845e-9,2.5096903843328375,0.434,0.259,7.726367709013714e-5,4,ATP11B
2.2147347466531447e-9,2.031828559839941,0.545,0.417,8.106150646225175e-5,4,RANBP2
2.45548704484303e-9,2.1335012129068156,0.566,0.473,8.987328132829974e-5,4,ST6GAL1
2.4697686632522993e-9,2.2147215389834614,0.455,0.283,9.039600284369741e-5,4,FAM172A
2.8876299611919384e-9,1.5720324695278975,0.616,0.574,1.0569014420958614e-4,4,LRRFIP1
2.8943288050760396e-9,2.2193918842630986,0.525,0.378,1.0593532859458813e-4,4,ARHGAP24
3.2075441393269894e-9,2.0264585840243687,0.556,0.445,1.1739932304350714e-4,4,CELF2
3.2214786566863266e-9,2.75137941579722,0.404,0.224,1.1790934031337625e-4,4,ESYT2
3.5492547484656257e-9,2.574938921091019,0.404,0.226,1.2990627304859036e-4,4,ATP8A1
4.062866821269997e-9,2.471419962833093,0.434,0.259,1.4870498852530316e-4,4,SIPA1L3
4.858995999810893e-9,2.261383999198786,0.545,0.438,1.778441125890785e-4,4,SSH2
6.008466664769661e-9,2.6868095269646894,0.394,0.221,2.1991588839723436e-4,4,FOXO1
6.0519569231186556e-9,2.2075389057245647,0.465,0.306,2.215076753430659e-4,4,BIRC6
6.186862223621836e-9,2.368026881045806,0.475,0.322,2.264453442467828e-4,4,PARP8
6.7280607750330705e-9,1.914002818010861,0.495,0.341,2.462537524269854e-4,4,ZNF292
1.0356965730613424e-8,2.9646549010540486,0.303,0.135,3.7907530270618194e-4,4,NRF1
1.0874184841528425e-8,2.458958097131944,0.364,0.187,3.980060393847819e-4,4,ITPR2
1.1843753483468922e-8,2.641140272885555,0.273,0.109,4.33493221248446e-4,4,XPR1
1.2162464778381894e-8,2.737037171206129,0.384,0.211,4.4515837335355567e-4,4,SLC49A4
1.2447161714346276e-8,1.984015652253138,0.515,0.39,4.5557856590678806e-4,4,EPS15
1.4207658344552048e-8,2.454524141907555,0.444,0.288,5.200145030689495e-4,4,KLHL24
1.5089464619898736e-8,2.7934931087789194,0.293,0.127,5.522894945529137e-4,4,BIN3
1.5870847291656196e-8,2.3417870820390267,0.495,0.364,5.808888817219084e-4,4,LUC7L3
1.608866482194148e-8,2.3433132466064404,0.404,0.233,5.888612211478802e-4,4,CHD4
1.9077341324618265e-8,2.447853368238433,0.394,0.225,6.982497698223532e-4,4,RAB3GAP2
1.9105333591516315e-8,2.4194420208530913,0.434,0.28,6.992743147830886e-4,4,PSPC1
1.9606969414184445e-8,2.3985301968660386,0.394,0.222,7.176346875285649e-4,4,CREBBP
2.0026932756852366e-8,2.4138243924616596,0.374,0.201,7.330057658335535e-4,4,MKLN1
2.2347236440988464e-8,2.058298496615103,0.515,0.399,8.179312009766187e-4,4,USP3
2.2622371004888695e-8,3.053177745906585,0.343,0.176,8.280014011499312e-4,4,RPGR
2.3425002792772374e-8,1.579087853136477,0.697,0.784,8.573785272182617e-4,4,RALGPS2
2.3908728023461044e-8,2.3153169181493283,0.404,0.24,8.750833543866976e-4,4,DCP1A
2.422093256348167e-8,2.5201566065611773,0.404,0.239,8.865103527559927e-4,4,USP24
2.4393019627485814e-8,2.7091413083336833,0.374,0.207,8.928089113856083e-4,4,UBAP1
2.557521193774493e-8,1.9206265743907238,0.616,0.599,9.360783321334021e-4,4,CD44
2.636372297402266e-8,2.7683760189498097,0.333,0.166,9.649386245722033e-4,4,CDC14A
2.743909174310459e-8,1.839990840944419,0.616,0.637,0.0010042981968893712,4,FNBP1
2.7932176304620952e-8,2.059921219305434,0.465,0.32,0.0010223455849254315,4,INO80D
3.062668015191097e-8,2.4054779693965753,0.394,0.226,0.0011209671202400933,4,VPS13B
3.256938632579009e-8,2.345605613882599,0.515,0.404,0.001192072108910243,4,TBC1D22A
3.3172301693559386e-8,2.746713348821288,0.273,0.115,0.001214139414285967,4,ATG7
3.4311630247658455e-8,2.5832902703303438,0.364,0.195,0.0012558399786945472,4,PPM1B
3.55445251317414e-8,1.9775754067493547,0.566,0.471,0.001300965164346867,4,ZNF331
3.637943468005905e-8,1.4982598453102616,0.646,0.634,0.001331523688724841,4,AHNAK
3.7804037436230406e-8,2.9662739957772963,0.303,0.14,0.0013836655742034691,4,RUNX1
3.8475078577143505e-8,2.0405709907968568,0.576,0.52,0.0014082263510020294,4,RAP1B
4.0996571716698325e-8,2.5964549630621208,0.364,0.199,0.0015005155214028753,4,COG5
4.124157127891299e-8,1.9924022556939536,0.515,0.398,0.0015094827503794944,4,PCM1
4.164855126701511e-8,2.7503663288400526,0.384,0.221,0.00152437862492402,4,SMYD3
4.7459354774420156e-8,1.2292083519741102,0.717,0.835,0.0017370598440985521,4,CCNL1
5.3228246338265987e-8,2.886873380645582,0.293,0.131,0.0019482070442268734,4,MYO1D
5.345318194722015e-8,2.5691349741925738,0.333,0.168,0.0019564399124502047,4,LARGE1
6.139069323371605e-8,2.341791496931193,0.414,0.259,0.0022469607630472414,4,FBXW7
6.416003201656227e-8,2.826025763206197,0.323,0.161,0.002348321331838196,4,CUX1
6.565881795240415e-8,1.7766005926353134,0.525,0.415,0.0024031783958759446,4,MEF2A
7.36534201310685e-8,2.4565392323497806,0.374,0.213,0.002695788830217238,4,CHD6
7.673351475736837e-8,2.950245757891298,0.283,0.125,0.0028085233736344396,4,CDYL
8.211377487007098e-8,2.3635401548834207,0.434,0.294,0.003005446274019468,4,NR1D2
9.409609465507996e-8,2.4987986825769424,0.384,0.23,0.0034440111604705816,4,YTHDF3
1.0762741099718921e-7,1.6161005587366952,0.576,0.526,0.003939270869908122,4,CORO7
1.104144386052095e-7,2.8870525752469516,0.253,0.104,0.004041278867389273,4,THADA
1.182308095679135e-7,2.0325211528233402,0.535,0.474,0.004327365860995202,4,ELOVL5
